unit,timestamp,sensor,genotype,g_alias,treatment,3D Leaf Area mm²,Canopy Light Penetration Depth mm,Convex Hull Area Coverage %,Convex Hull Area mm²,Convex Hull Aspect Ratio ,Convex Hull Circumference mm,Convex Hull Maximum Width mm,Digital Biomass mm³,GLI Average ,GLI [-0.2:0] %,GLI [-1:-0.2] %,GLI [0.15:0.3] %,GLI [0.3:0.6] %,GLI [0.6:1] %,GLI [0:0.15] %,Hue Average °,Hue [0:25] %,Hue [100:125] %,Hue [125:360] %,Hue [25:50] %,Hue [50:75] %,Hue [75:100] %,Lightness Average %,Lightness [0:0] %,Lightness [0:25] %,Lightness [100:100] %,Lightness [25:50] %,Lightness [50:75] %,Lightness [75:100] %,NA NA,NDVI Average ,NDVI [-1:0] %,NDVI [0.15:0.3] %,NDVI [0.3:0.45] %,NDVI [0.45:0.6] %,NDVI [0.6:1] %,NDVI [0:0.15] %,NPCI Average ,NPCI [-0.2:0] %,NPCI [-1:-0.2] %,NPCI [0.2:0.4] %,NPCI [0.4:0.6] %,NPCI [0.6:1] %,NPCI [0:0.2] %,PSRI Average ,PSRI [-0.2:0] %,PSRI [-0.4:-0.2] %,PSRI [-0.8:-0.4] %,PSRI [-4:-0.8] %,PSRI [0.2:4] %,PSRI [0:0.2] %,Plant Height Averaged mm,Plant Height Max mm,Projected Leaf Area mm²,Saturation Average %,Saturation [0:0] %,Saturation [0:25] %,Saturation [100:100] %,Saturation [25:50] %,Saturation [50:75] %,Saturation [75:100] %,Surface Angle Average °,Voxel Volume Total mm³
18:10:1,2022-11-24 18:19:02,A,potato,potato,n/a,1757.08,21.5653,71.8688,1500.5,81.0401,141.235,48.9506,48321.6,0.185488,14.0688,4.35223,28.087,23.7348,4.60526,25.1518,147.249,1.06275,16.6498,67.0547,1.46761,3.59312,10.1721,6.51178,0,100,0,0,0,0,0.309975,0.666367,0.101215,0.55668,5.51619,23.9879,69.2814,0.55668,-0.139233,30.5162,38.917,7.13563,1.92308,1.01215,20.496,-0.0540421,59.7672,9.10931,0.455466,0.101215,1.21457,29.3522,27.5011,29.749,1078.39,38.4453,0,30.415,2.93522,44.585,17.7126,4.35223,37.8594,1976
18:10:1,2022-11-24 18:21:27,A,potato,potato,n/a,1683.42,21.6485,70.8596,1502,81.6716,140.982,48.9506,46251,0.204602,16.6494,5.27404,19.9586,23.7849,9.56567,24.7673,148.585,1.86143,18.7694,64.4261,1.29266,3.92968,9.72079,6.2341,0,100,0,0,0,0,0.292427,0.688186,0.155119,0.465357,3.72285,23.7849,71.7167,0.155119,-0.117818,27.818,39.8139,8.32472,2.74043,2.68873,18.6143,-0.0512415,57.2389,9.72079,0.672182,0,2.27508,30.0931,27.4745,30.399,1064.31,42.0059,0,28.2833,4.34333,39.9173,20.9928,6.46329,39.214,1934
18:10:1,2022-11-25 12:29:37,A,potato,potato,n/a,3748.79,16.1944,74.4729,3466.5,66.1023,219.679,80.895,99845.2,0.197135,12.1891,2.48712,29.7558,25.1624,3.69706,26.7085,140.826,1.0531,23.4371,60.1613,1.47883,3.02487,10.8447,8.47304,0,99.9552,0,0.0448129,0,0,0.259746,0.624446,0.425723,0.941071,7.37172,31.0553,59.7356,0.470536,-0.0733635,34.7076,28.9267,7.84226,2.26305,1.12032,25.14,-0.0388627,56.3298,6.99081,0.246471,0.0672194,2.28546,34.0802,26.634,28.2326,2581.6,34.4298,0,34.842,1.14273,47.0311,14.4298,2.55434,43.5185,4463
18:10:1,2022-11-25 12:32:01,A,potato,potato,n/a,3714.63,15.8989,73.8208,3455.5,66.4541,219.582,81.3683,98691.7,0.187492,16.4411,3.87912,27.9657,20.0947,6.51782,25.1015,141.986,1.80424,17.0952,60.4871,2.52594,5.2323,12.8552,8.55093,0,99.9774,0,0.022553,0,0,21.7983,0.624738,0.518719,0.766802,9.69779,31.7997,56.8561,0.360848,-0.0819876,25.8232,35.0925,12.4267,3.20253,1.89445,21.5607,-0.038796,48.4213,11.9305,0.473613,0.090212,4.78124,34.3031,26.5684,28.024,2550.88,38.1022,0,28.9806,2.41317,49.3234,14.2309,5.05187,43.3655,4434
18:10:1,2022-11-28 11:48:08,A,potato,potato,n/a,10162.9,27.4763,74.1278,9540,64.4717,377.901,142.123,543396,0.200842,14.0767,3.5777,26.8495,20.7891,7.23063,27.4764,140.265,1.85572,19.8863,59.2995,2.75015,4.79813,11.4102,8.38564,0,99.7409,0,0.225696,0.0250773,0.00835911,1.06529,0.632145,0.46811,1.37925,10.4572,29.5912,57.5525,0.551701,-0.0808479,26.5987,33.7374,10.499,3.07615,2.52445,23.5643,-0.0381486,48.4327,11.0842,0.685447,0.108668,4.22135,35.4677,53.4686,59.199,7071.79,39.0439,0,30.4857,2.99256,44.4203,15.8656,6.23589,44.1022,11963
18:10:1,2022-11-28 11:50:31,A,potato,potato,n/a,9968.2,27.9525,74.3434,9425,64.3172,376.046,141.048,540776,0.205137,14.2483,3.53041,25.2365,23.2179,7.22128,26.5456,141.94,1.55405,20.1943,60.9206,2.54223,3.8598,10.9291,8.47736,0,99.7635,0,0.194257,0.0422297,0,0.172577,0.630961,0.532095,1.25845,9.56081,29.223,58.7669,0.658784,-0.078136,29.2061,33.2601,9.66216,3.45439,2.69426,21.723,-0.0382291,51.5541,10.2787,0.548986,0.0675676,4.0625,33.4882,54.2501,59.199,7006.87,38.9251,0,30.8361,2.50845,43.6486,16.8919,6.11486,44.6697,11840
18:10:1,2022-11-29 11:27:22,A,potato,potato,n/a,10913.1,27.3963,66.8962,12304,68.7148,436.285,154.979,599589,0.20496,10.4935,2.6847,30.9056,25.8377,3.77821,26.3003,139.831,1.71737,20.8327,61.8534,2.08888,3.30857,10.1991,7.766,0,99.8177,0,0.140193,0.0350484,0.00700967,0.149321,0.646593,0.707977,0.995374,6.74331,26.4475,64.3628,0.743025,-0.101881,30.9056,33.2469,7.92794,2.15898,1.52811,24.2324,-0.0436444,55.089,8.51675,0.42759,0.112155,2.06785,33.7866,54.9422,67.199,8230.91,37.1924,0,31.6627,2.1029,45.4718,16.4657,4.29693,48.9701,14266
18:10:1,2022-11-29 11:29:49,A,potato,potato,n/a,11155.4,27.387,67.4803,12460,65.4003,437.599,156.745,613968,0.211837,12.5486,3.54441,26.7057,23.4817,7.25922,26.4604,142.371,1.54727,20.7484,60.6775,2.20844,3.96019,10.8582,7.73326,0,99.8092,0,0.170404,0.0204485,0,0.601189,0.648829,0.722514,1.01561,6.95249,26.5013,64.1879,0.620271,-0.0845722,28.3348,34.6466,8.96326,3.08772,3.2445,21.7231,-0.040847,52.4572,9.82891,0.579374,0.102243,3.5853,33.4469,55.0379,67.199,8408.05,39.7843,0,29.5004,3.21042,43.9234,17.2313,6.13455,48.9246,14671
18:10:1,2022-11-30 11:07:34,A,potato,potato,n/a,10296.5,31.7551,55.0617,14406.5,66.0787,465.504,167.217,602143,0.213012,9.77956,2.82224,32.4839,24.1856,5.25133,25.4774,141.633,1.28475,20.7175,63.5425,1.66386,3.02584,9.76552,7.144,0,99.7473,0,0.231676,0.014041,0.0070205,0.714714,0.658474,0.666947,1.05307,5.88318,22.9781,68.5692,0.849481,-0.100516,32.0696,34.2039,7.70851,2.27464,1.97276,21.7706,-0.0428258,58.5369,7.04858,0.56164,0.098287,2.47824,31.2763,58.4803,68.8966,7932.46,37.8853,0,30.2022,2.45718,46.7355,15.9155,4.68969,50.403,14244
18:10:1,2022-11-30 11:10:02,A,potato,potato,n/a,6213.87,36.4335,53.8249,9183,65.8746,362.809,132.339,383878,0.221412,10.9477,3.88018,28.6004,25.9674,7.0355,23.5689,138.218,2.08933,22.2258,59.8977,1.85481,3.66699,10.2654,6.79607,0,99.8934,0,0.0852788,0.0106598,0.0106598,0.259434,0.670356,0.71421,0.756849,5.15936,21.3836,71.2397,0.746189,-0.0842839,29.0161,32.5552,8.34666,2.47308,2.88882,24.7202,-0.035482,54.3332,6.49185,0.586291,0.159898,2.51572,35.913,61.7777,68.8354,4942.74,39.9018,0,28.8455,3.28323,43.9719,17.9192,5.98017,52.695,9381
18:10:1,2022-12-01 11:28:51,A,potato,potato,n/a,10694,29.4154,56.3262,14717,70.1815,460.884,168.808,658161,0.201437,10.6069,2.92696,31.8743,22.1066,4.95435,27.5309,141.242,1.61117,19.3408,63.7621,1.76557,3.67213,9.84828,7.27571,0,99.8322,0,0.161117,0.00671321,0,0.135995,0.651463,0.637755,0.933136,6.94817,24.1206,66.7226,0.637755,-0.100725,32.794,33.1096,7.12272,2.1348,1.63802,23.2009,-0.0411505,58.5728,6.8072,0.443072,0.0604189,2.72556,31.391,61.5446,67.999,8289.53,36.5222,0,33.3915,2.47046,45.9452,14.091,4.10177,50.832,14896
18:10:1,2022-12-01 11:31:22,A,potato,potato,n/a,10637.7,29.3643,56.0509,14739,71.2208,462.078,168.274,655123,0.199963,10.2247,2.85215,33.2638,22.01,4.25804,27.3914,141.022,1.57406,20.3081,63.5477,1.50007,3.37683,9.69326,7.26252,0,99.8184,0,0.181622,0,0,21.3148,0.651293,0.558321,1.18391,6.4846,24.4383,66.6891,0.645769,-0.097169,33.7481,32.4701,6.86129,1.98439,1.70187,23.2342,-0.0412343,59.4107,6.24916,0.464146,0.0807211,2.34091,31.4543,61.585,67.6491,8261.35,35.9348,0,33.6674,2.26019,46.4214,13.884,3.76699,50.9645,14866
18:10:1,2022-12-02 17:18:17,A,potato,potato,n/a,11055,36.4529,61.7913,13603,74.9534,439.655,154.93,793202,0.200239,10.6616,2.67217,32.7966,22.8251,4.09958,26.9449,142.532,1.30564,20.1191,64.6124,1.52889,3.18631,9.24773,7.50314,0,99.8376,0,0.16236,0,0,0.172086,0.646252,0.656204,1.0824,7.48884,25.4769,64.6868,0.608849,-0.104834,34.0008,33.2567,7.00176,1.76566,1.57624,22.3989,-0.0433101,60.4519,6.21026,0.466784,0.115005,2.54363,30.2124,71.7503,76.9292,8405.47,36.0458,0,33.3514,2.33392,46.5431,14.22,3.55162,49.5046,14782
18:10:1,2022-12-02 17:20:38,A,potato,potato,n/a,11049.4,36.3154,61.8967,13584,74.9509,437.891,154.35,793838,0.194166,11.5923,2.79488,31.1904,22.0748,4.22955,28.118,142.91,1.39406,19.483,64.0116,1.8813,3.30243,9.92759,7.48216,0,99.9256,0,0.07444,0,0,0.171178,0.645258,0.615822,1.03539,7.68762,25.6615,64.2688,0.730866,-0.104836,33.092,33.3762,7.02443,1.96251,1.44143,23.1035,-0.0441925,58.5978,7.3831,0.412804,0.07444,2.51743,31.0144,71.8447,77.3156,8408.04,35.94,0,33.6266,2.07079,46.2069,14.3399,3.75584,49.5593,14777
18:10:1,2022-12-05 12:07:55,A,potato,potato,n/a,13605.1,35.0677,62.9484,16574.5,76.6927,479.542,171.15,905694,0.196115,9.82406,2.6172,34.5044,21.708,3.5406,27.8057,140.6,1.34958,19.7028,64.2662,1.72659,3.32204,9.63283,7.66815,0,99.7651,0,0.229483,0,0.00546388,3.87798,0.639699,0.617419,1.33319,7.82975,25.9698,63.5504,0.699377,-0.106056,35.1983,31.614,6.80254,1.78669,0.890613,23.7078,-0.0432562,59.4088,6.80254,0.557316,0.0382472,2.37133,30.8218,66.57,82.399,10433.4,34.8915,0,34.8978,1.73205,46.9785,12.8838,3.50781,50.0703,18302
18:10:1,2022-12-05 12:10:25,A,potato,potato,n/a,13845.9,35.436,63.3833,16624,76.5972,479.634,170.822,933534,0.199346,9.68524,2.38224,33.7663,21.8066,4.00992,28.3497,141.103,1.4606,19.543,64.4982,1.78937,3.19608,9.51277,7.58158,0,99.7575,0,0.226366,0.0107793,0.00538967,0.148217,0.642067,0.689878,1.29891,7.95516,25.0404,64.3258,0.689878,-0.104461,34.564,32.2249,6.93112,1.85944,1.4067,23.0139,-0.0426326,59.7876,6.4191,0.538967,0.0377277,2.43613,30.7804,67.4231,82.399,10536.8,35.3264,0,35.5557,1.96184,45.1655,13.4472,3.86979,49.5489,18554
18:10:1,2022-12-06 11:17:47,A,potato,potato,n/a,13027.4,42.0921,58.1619,16945,77.7166,484.712,171.754,938613,0.195259,9.9663,2.76429,34.7079,21.9316,3.51248,27.1175,139.427,1.37072,20.5894,62.9448,1.78194,3.43823,9.87492,7.65506,0,99.7944,0,0.205609,0,0,0.664225,0.630677,0.8053,1.32503,8.72123,26.4721,61.9224,0.753898,-0.0908988,34.9649,30.2587,6.89931,1.59347,1.37643,24.9072,-0.0405278,58.3129,6.23108,0.582558,0.0742475,2.30167,32.4976,72.0489,89.199,9855.54,34.7055,0,35.3647,1.78194,46.8331,12.9876,3.03273,49.1586,17509
18:10:1,2022-12-06 11:20:12,A,potato,potato,n/a,13235,41.9419,58.387,16934,77.0382,484.511,172.379,951896,0.189495,9.99829,2.84852,34.9057,21.022,3.17894,28.0465,140.003,1.50971,19.7231,62.9237,1.81735,3.61762,10.4085,7.6735,0,99.7835,0,0.21079,0.00569703,0,20.2392,0.63011,0.712129,1.48123,8.93864,26.7704,61.3456,0.752008,-0.0983764,34.0796,31.0602,7.81063,1.7262,0.951404,24.3719,-0.0416663,57.2723,7.17256,0.5754,0.0911525,2.46681,32.4218,71.9225,89.599,9887.25,34.6808,0,35.2817,1.70911,46.9378,12.8411,3.23022,48.335,17553
18:10:1,2022-12-07 10:56:12,A,potato,potato,n/a,12348.6,42.0713,53.9626,16956,75.5391,485.33,173.97,904584,0.189356,10.7008,2.89688,33.9973,20.928,3.45561,28.0214,138.071,1.68833,20.8855,61.126,2.04057,3.92931,10.3304,7.83279,0,99.8725,0,0.115389,0.0121462,0,0.176466,0.620619,0.789506,1.89481,10.0996,27.4566,58.891,0.868456,-0.0820341,34.0216,29.1085,7.66428,1.92518,1.25106,26.0294,-0.0358802,55.8302,6.74116,0.48585,0.048585,2.93332,33.9609,73.2537,83.199,9149.9,34.2318,0,36.9489,1.7855,45.2083,13.1483,2.90902,47.8183,16466
18:10:1,2022-12-07 10:58:43,A,potato,potato,n/a,12333.1,42.3324,53.5882,17032,75.3361,486.409,174.803,905738,0.188723,10.1487,2.84674,34.5129,21.2504,3.11381,28.1275,138.109,1.43854,20.6616,61.912,2.0698,3.6783,10.2398,7.85001,0,99.8907,0,0.0728376,0.030349,0.0060698,0.266168,0.620734,0.776935,1.6692,9.83308,27.4476,59.393,0.880121,-0.0848058,35.7693,28.346,7.48407,1.41426,1.20789,25.7785,-0.0372679,57.3961,6.1912,0.430956,0.0789074,2.4522,33.4507,73.4396,83.199,9127.14,33.8129,0,36.9772,1.62064,46.434,12.091,2.87709,47.7407,16475
18:10:2,2022-11-24 18:19:02,A,potato,potato,n/a,2137.73,21.9035,65.9624,2266.5,74.7777,179.177,63.3265,50967.4,0.272222,3.89164,0.610454,35.5208,36.7799,4.38764,18.8096,128.879,0.495994,32.7356,51.9649,0.801221,2.47997,11.5223,6.58518,0,100,0,0,0,0,0.120432,0.679821,0.0381534,0.381534,2.40366,21.0988,75.9252,0.152614,-0.0188785,35.2156,21.2133,9.99618,2.44182,2.63258,28.5006,-0.0146908,55.0553,1.37352,0,0,0.953834,42.6173,23.8419,27.0722,1495.04,37.8606,0,27.2034,1.41167,50.8203,16.7875,3.77718,44.3743,2621
18:10:2,2022-11-24 18:21:27,A,potato,potato,n/a,2111.02,22.1378,65.2117,2244.5,76.1946,177.762,63.3972,50656,0.256305,5.93354,0.830696,32.1994,31.4478,5.61709,23.9715,129.982,0.435127,27.8877,52.0174,1.02848,3.52057,15.1108,6.74346,0,100,0,0,0,0,2.90874,0.66732,0.197785,0.316456,2.72943,24.288,72.3497,0.118671,-0.00303333,32.7927,23.1804,10.4826,4.46994,3.99525,25.0791,-0.011675,54.193,1.66139,0.0791139,0.039557,2.13608,41.8908,23.996,27.199,1463.68,38.0682,0,30.8149,1.10759,45.174,17.1677,5.73576,43.8948,2528
18:10:2,2022-11-25 12:29:37,A,potato,potato,n/a,3006.77,11.5649,57.7515,4310,63.4988,256.26,97.9437,41498.3,0.246518,3.55461,0.47081,42.9614,29.5904,2.75424,20.6686,128.479,0.517891,31.097,52.0009,1.22411,1.9774,13.1827,8.49597,0,99.9529,0,0.047081,0,0,2.9325,0.624397,0.306026,0.682674,3.46045,32.274,62.6883,0.588512,-0.0132518,38.9595,17.9614,8.85122,2.11864,2.18927,29.92,-0.0156017,55.2731,1.57721,0.047081,0,1.45951,41.6431,13.8017,15.6323,2489.09,34.011,0,31.097,0.894539,55.5791,9.91055,2.51883,55.8709,4248
18:10:2,2022-11-25 12:32:01,A,potato,potato,n/a,2969.41,11.6719,57.2504,4251,63.3135,254.449,97.4031,40836.6,0.237244,5.64017,0.78534,36.7682,28.1057,3.9505,24.7501,130.629,0.928129,25.1309,54.3075,1.54688,3.9267,14.1599,8.45499,0,99.9762,0,0.0237982,0,0,18.7853,0.626979,0.428367,0.618753,3.83151,33.3889,61.2089,0.52356,-0.0202356,36.197,22.2751,10.9472,3.28415,1.97525,25.3213,-0.0164992,55.7354,2.6654,0.0713946,0,2.6178,38.91,13.7525,15.4368,2433.72,35.3834,0,30.4141,1.59448,52.475,13.0652,2.45121,55.0399,4202
18:10:2,2022-11-28 11:48:08,A,potato,potato,n/a,8003.29,17.2958,72.5771,9078,74.768,362.068,131.835,269574,0.255839,4.50831,0.367276,37.5448,31.448,3.88394,22.2477,128.975,0.523368,28.9046,51.4278,1.00083,3.23203,14.9114,8.49922,0,99.9265,0,0.0734551,0,0,0.782778,0.627724,0.247911,0.863098,4.43485,33.6975,60.3342,0.422367,-0.0112338,34.9738,21.1643,11.3213,3.71867,2.38729,26.4347,-0.0145573,52.2542,3.57176,0.293821,0.0183638,2.46075,41.4012,33.6829,37.599,6588.55,36.5365,0,27.8854,1.05592,53.1264,14.4615,3.47076,55.4197,10891
18:10:2,2022-11-28 11:50:31,A,potato,potato,n/a,7957.27,17.8596,71.6049,9069.5,76.104,361.298,130.814,271196,0.244615,4.27987,0.400074,37.2348,30.4336,3.09825,24.5534,130.941,0.493115,27.2144,53.5635,1.18162,3.11686,14.4306,8.501,0,99.9256,0,0.0744325,0,0,0.126949,0.627262,0.167473,0.744325,4.42873,33.0573,61.0625,0.539635,-0.0203063,35.7927,22.4879,10.7183,3.26572,2.43766,25.2977,-0.0192014,54.8567,3.15408,0.25121,0.0186081,1.99107,39.7283,34.0815,38.399,6494.2,35.6632,0,29.773,1.02345,52.8843,13.4164,2.90287,54.7094,10748
18:10:2,2022-11-29 11:27:22,A,potato,potato,n/a,9737.38,14.3875,65.3507,12381,76.4493,423.827,148.365,278334,0.253555,2.38523,0.351428,43.0537,33.3857,1.5403,19.2837,130.193,0.306565,30.1705,55.7126,0.523404,1.79453,11.4924,8.54379,0,99.9402,0,0.0598176,0,0,3.18801,0.628861,0.351428,0.972035,4.77793,30.8958,62.457,0.545835,-0.0473745,41.319,20.5399,7.98564,1.53282,0.702856,27.9198,-0.0247398,59.6904,1.89921,0.254225,0.0149544,1.15149,36.9897,28.5841,46.604,8091.08,34.4349,0,28.3386,0.366383,57.6716,12.1878,1.43562,56.2117,13374
18:10:2,2022-11-29 11:29:49,A,potato,potato,n/a,9997.97,14.448,66.9148,12470.5,76.2812,425.457,149.495,288529,0.244957,3.20852,0.383863,41.1313,29.275,2.5784,23.4229,132.88,0.246252,28.2683,56.4569,0.72427,2.0859,12.2184,8.46606,0,99.9421,0,0.0579416,0,0,0.13271,0.630846,0.304194,0.919823,4.67154,30.796,62.758,0.550445,-0.0447124,38.3574,23.6909,8.49569,2.20902,1.43406,25.813,-0.0265458,58.9991,2.81741,0.224524,0.0072427,1.56442,36.3873,28.8588,46.613,8344.61,34.6736,0,29.9703,0.550445,54.3275,12.8848,2.26697,56.5934,13807
18:10:2,2022-11-30 11:07:34,A,potato,potato,n/a,11061.3,27.8214,65.3736,13620,67.2966,443.85,162.408,449558,0.244761,2.04054,0.324324,47.4392,28.4257,1.64189,20.1284,135.076,0.310811,26.75,64.2432,0.418919,1.13514,7.14189,7.82755,0,99.9797,0,0.0202703,0,0,0.199314,0.650042,0.236486,0.810811,3.27703,25.3919,69.7973,0.486486,-0.0804651,47.0068,23.75,4.75,1,0.648649,22.8446,-0.037772,69.1689,1.33108,0.25,0.00675676,0.797297,28.4459,40.6425,64.799,8903.88,33.3624,0,30.4189,0.364865,57.7703,9.92568,1.52027,53.6148,14800
18:10:2,2022-11-30 11:10:02,A,potato,potato,n/a,15118.7,32.4687,61.8204,19265,69.6959,542.158,203.776,699060,0.236044,3.52492,0.544252,45.5188,27.9603,1.44964,21.002,137.132,0.427263,24.6999,65.6968,0.640895,1.30214,7.23296,7.76803,0,99.8983,0,0.101729,0,0,0.150367,0.649245,0.371312,0.981689,4.21668,24.5422,69.3998,0.488301,-0.0932302,45.5544,26.6531,4.73042,1.03764,0.569685,21.4547,-0.0424565,69.1506,2.80773,0.239064,0.0101729,1.06816,26.7243,46.238,65.599,11909.7,33.6278,0,30.5493,0.422177,56.4344,10.9919,1.60224,51.9631,19660
18:10:2,2022-12-01 11:28:51,A,potato,potato,n/a,12243.9,35.981,69.485,14410.5,67.4421,460.934,165.793,666316,0.233926,2.43505,0.350453,47.4501,26.4653,1.07553,22.2236,138.171,0.308157,24.139,67.9819,0.356495,0.990937,6.22357,7.86154,0,100,0,0,0,0,0.857491,0.651522,0.229607,0.60423,3.3716,26.0544,69.2931,0.44713,-0.0979169,48.0544,26.1088,3.85498,0.803625,0.410876,20.7674,-0.04524,71.9033,2.04834,0.181269,0.0302115,0.616314,25.2205,54.4203,72.799,10013.1,32.7611,0,32.0906,0.422961,56.6103,9.8006,1.07553,54.8649,16550
18:10:2,2022-12-01 11:31:22,A,potato,potato,n/a,12458.5,35.9882,70.0489,14342.5,67.041,460.59,165.834,678075,0.233684,2.24888,0.385868,48.3359,26.1727,1.15157,21.7051,137.693,0.283372,24.4061,67.8343,0.337634,0.976727,6.16182,7.83809,0,99.9879,0,0.0120584,0,0,0.128343,0.652841,0.204992,0.66321,3.37031,25.5818,69.7576,0.422043,-0.0969551,48.6434,25.419,3.71398,0.651152,0.470276,21.1021,-0.043836,71.8015,2.06198,0.180875,0.0120584,0.627035,25.3165,54.4267,72.799,10046.8,32.6088,0,32.7143,0.379838,56.192,9.48993,1.22392,53.7461,16586
18:10:2,2022-12-02 17:18:17,A,potato,potato,n/a,12268.7,45.8657,70.7494,14392,71.7615,456.905,162.968,930685,0.218884,2.49701,0.155689,47.7784,22.7186,0.622755,26.2275,141.875,0.251497,20.2036,73.0778,0.287425,0.850299,5.32934,7.83573,0,99.9641,0,0.0359281,0,0,0.176349,0.653051,0.239521,0.718563,3.56886,26.0419,68.9641,0.467066,-0.114798,49.994,28.4192,2.93413,0.467066,0.221557,17.9641,-0.0519066,76.3353,1.90419,0.167665,0.00598802,0.508982,21.0778,75.8587,85.124,10182.3,31.1752,0,36.4371,0.125749,54.4132,8.28144,0.742515,56.09,16700
18:10:2,2022-12-02 17:20:38,A,potato,potato,n/a,12289.1,46.0057,70.8309,14384,71.536,456.875,162.904,933126,0.217395,3.25768,0.209593,45.9249,23.1271,0.766513,26.7142,141.958,0.215582,20.7557,72.2259,0.317384,0.976106,5.50931,7.79843,0,99.9641,0,0.0359303,0,0,0.13316,0.653041,0.215582,0.742559,3.69483,26.277,68.5969,0.473082,-0.115211,48.8472,28.6005,2.97623,0.44314,0.287442,18.8454,-0.0514514,75.3877,1.83843,0.209593,0.0119768,0.544943,22.0073,75.931,85.199,10188.3,31.358,0,36.4094,0.209593,53.596,8.85083,0.934188,55.9992,16699
18:10:2,2022-12-05 12:07:55,A,potato,potato,n/a,13317.7,54.2516,70.6358,15880.8,81.6782,473.913,162.106,1136150,0.204562,3.97362,0.327113,45.4901,18.817,1.20656,30.1855,141.797,0.498713,19.852,71.1015,0.654226,1.42106,6.47254,7.79627,0,99.9625,0,0.0375375,0,0,0.145556,0.637175,0.3861,0.890176,5.88803,27.9923,64.2267,0.616688,-0.104292,49.5603,26.6356,3.61433,0.750751,0.498713,18.9404,-0.048583,73.1607,2.80995,0.187688,0.0268125,0.906263,22.9086,85.3115,91.5446,11217.5,30.3988,0,40.0847,0.45045,50.6918,7.55577,1.21729,57.3739,18648
18:10:2,2022-12-05 12:10:25,A,potato,potato,n/a,13504.8,54.0655,71.507,15866,81.8037,474.324,162.045,1159850,0.203514,3.71471,0.419232,45.6273,19.4173,0.907451,29.914,142.728,0.398005,19.1308,71.8425,0.541286,1.40098,6.68648,7.71513,0,99.9735,0,0.0265336,0,0,0.197524,0.639505,0.366164,1.04543,5.97007,26.7724,65.2568,0.589047,-0.106794,47.9198,28.4918,3.61388,0.82785,0.58374,18.5629,-0.0503487,73.477,2.70643,0.196349,0.0318404,0.849077,22.7393,85.8848,91.4794,11345.3,30.6784,0,39.3494,0.398005,51.3055,7.84865,1.09849,57.1393,18844
18:10:2,2022-12-06 11:17:47,A,potato,potato,n/a,13905.5,52.0308,71.2489,16315.5,81.1204,478.713,164.994,1191800,0.20755,4.06705,0.539874,45.3545,20.3661,1.24428,28.4282,140.224,0.483315,21.0345,68.8724,0.766106,1.49622,7.34742,7.61452,0,99.928,0,0.0719831,0,0,0.102728,0.63639,0.416474,1.40881,6.43221,26.8189,64.2449,0.678698,-0.0948521,46.8816,26.6852,4.14417,0.719831,0.699265,20.87,-0.0427284,71.1091,2.28289,0.15425,0.015425,1.15173,25.2866,85.707,101.377,11624.6,30.9604,0,38.547,0.534732,51.6222,8.08268,1.21343,56.7043,19449
18:10:2,2022-12-06 11:20:12,A,potato,potato,n/a,13884,52.2597,71.4877,16261,80.4496,478.768,165.793,1190040,0.20458,4.4104,0.550015,45.6616,19.2197,1.32621,28.8321,140.598,0.483191,20.7926,68.8342,0.884137,1.67575,7.33011,7.6084,0,99.9383,0,0.061684,0,0,0.204384,0.636193,0.318701,1.56266,6.39971,26.8222,64.1822,0.714506,-0.0972826,45.9905,27.2129,4.18423,0.920119,0.580857,21.1113,-0.0435517,70.7515,2.27203,0.164491,0.0102807,1.09489,25.7068,85.7132,101.441,11624.6,30.8382,0,39.0717,0.539735,51.0126,8.12172,1.25424,56.8399,19454
18:10:2,2022-12-07 10:56:12,A,potato,potato,n/a,13862.2,59.3146,71.5455,16191,80.8926,475.782,166.296,1286470,0.203617,4.9846,0.585216,43.1006,20.4877,1.35524,29.4867,138.476,0.728953,21.1756,65.7546,1.03696,2.51027,8.79363,7.46311,0,99.9589,0,0.0410678,0,0,0.111156,0.627038,0.559548,2.08932,7.16632,26.2115,63.0185,0.954825,-0.0797755,44.04,25.6314,5.54415,1.3501,0.852156,22.5821,-0.0349615,66.9713,2.55133,0.11807,0.0205339,1.90452,28.4343,92.8039,101.599,11583.9,31.0459,0,38.6704,0.539014,50.6417,8.84497,1.3039,56.6709,19480
18:10:2,2022-12-07 10:58:43,A,potato,potato,n/a,13883.5,59.3883,71.5249,16169.2,81.3561,475.386,165.428,1290580,0.205205,4.92958,0.555156,44.5101,20.2066,1.23368,28.5648,138.728,0.642541,21.6716,66.1612,0.997224,2.02015,8.50725,7.44977,0,99.9435,0,0.0565436,0,0,15.4427,0.629261,0.508893,2.04071,7.02683,25.4395,64.0485,0.93554,-0.0833524,44.2788,25.9433,5.12491,1.04863,0.719646,22.8848,-0.0372155,67.6673,2.35427,0.15421,0.0359823,1.63463,28.1536,92.9574,101.312,11565,30.9126,0,38.6604,0.47291,51.4444,8.21425,1.20798,56.3958,19454
